sep=,
id,pageCat,imageCat,numberCat,itemInVolume,titleCat,titleBib,titleNormalized,author1,author2,author3,author4,contributor1,contributor2,contributor3,contributor4,place1,place2,publishers,year,format,histSubject,subjects,genres,mediaType,languages,systemManifestation,idManifestation,institutionOriginal,shelfmarkOriginal,provenanceAttribute,digitalCopyOriginal,targetOPAC,searchID,titleWork,systemWork,idWork,bound,comment,digitalCopy,copiesHAB
liddel321,,,,1,,"Disputatio de memoria laesa. Quae eius sedes adfecta: quis adfectus: quae causae: & tandem, quod aliquando per se aliquando per consensum laedatur",,"Parcovius, Franciscus#116045825",,,,,,,,Helmstedt,,Lucius,1591,,,Pathologie,,Book,lat,VD16,"ZV 24066","Aberdeen, Sir Duncan Rice Library","pi 61089 t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397993,,,,1,,,
liddel322,,,,2,,"Disputatio de epilepsia in illustri Iulia proposita à Francisco Parcovio Rostochiense Phil. & Med. Doct. ac Professore ordinario",,"Parcovius, Franciscus#116045825",,,,,,,,Helmstedt,,Lucius,1593,,,Pathologie,,Book,lat,VD16,"ZV 25024","Aberdeen, Sir Duncan Rice Library","pi 61089 t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397983,,,,1,,,
liddel323,,,,3,,"De pleuritide",,"Parcovius, Franciscus#116045825",,,,,,,,Helmstedt,,Lucius,1594,,,Pathologie,,Book,lat,VD16,"ZV 12171","Aberdeen, Sir Duncan Rice Library","pi 61089 t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397984,,,,1,,,
liddel324,,,,0,,"Themata de melancholia quae Praeside magnifico et clariss. viro, Francisco Parcovio Philosophiae & Medicinae Doctore, & in illustri Iulia facultatis Medicae professore & Decano, ac pro tempore Academiae vicerectore. Pro licentia consequendi gradum Doctoris in Medicina, publicè examinanda proposuit, M. Duncanus Liddelius Scotus superiorum Mathematum ibidem professor. Fiet disputatio 23. Septemb",,"Parcovius, Franciscus#116045825",,,,,,,,Helmstedt,,Lucius,1596,,,Pathologie,,Book,lat,VD16,"ZV 23647","Aberdeen, Sir Duncan Rice Library","pi 61689 Lid t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398463,,,,1,,,
liddel325,,,,0,,"Disputatio medica complectens rationem ac methodum universalem dignoscendorum locorum malè adfectorum & adfectuum praeter naturam; ut illam Galenus lib. 1 & 2 de locis adfectis persequitur",,"Parcovius, Franciscus#116045825",,,,,,,,Helmstedt,,Lucius,1591,,,Diagnostik,,Book,lat,VD16,"ZV 25026","Aberdeen, Sir Duncan Rice Library","pi 61089 t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397992,,,,1,,,
liddel326,,,,0,,"Pauli Aeginetae opera",,"Paulus Aegineta#100957129",,,,,,,,Lyon,,Rouillium,1551,,,Medizin,,Book,lat,GBV,265516803,"Aberdeen, Sir Duncan Rice Library","pi 61081 Pau",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398239,,,,1,,,
liddel327,,,,0,,"Pausaniae de florentiss. veteris Graeciae regionibus commentarii a Romulo Amasaeo ... conversi",,"Pausanias Periegeta#118592246",,,,,,,,Basel,,Isingrin,1557,,,Geographie,,Book,lat,VD16,"P 1076","Aberdeen, Sir Duncan Rice Library","pi 88:913(38) Pau A",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},860397,,,,1,,,
liddel328,,,,0,,"Universi seu mundi diatyposis",,"Pegel, Magnus#124820468",,,,,,,,Rostock,,Myliander,1586,,,Physik,,Book,lat,VD16,"ZV 12255","Aberdeen, Sir Duncan Rice Library","pi 52089 a",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1196662,,,,1,,,
liddel329,,,,0,,"Tractatus varii, de vera praeparatione et usu medicamentorum chymicorum nunc primum editi",,"Penot, Bernard Georges#10024775X",,,,,,,,"Frankfurt am Main",,Feyerabend,1594,,,Pharmazie,,Book,lat,VD16,"P 1318","Aberdeen, Sir Duncan Rice Library","pi 54089 a",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398352,,,,1,,,
liddel330,,,,0,,"Conciliator differentiarum philosophorum & medicorum ... cum duplici antiqua tabula : differentiarum videlicet: & tractatus de venenis",,"Petrus de Abano#118889443",,,,,,,,Pavia,,Zeis,1523,,,Medizin,,Book,lat,GBV,0,"Aberdeen, Sir Duncan Rice Library","pi f6102 Pet",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},858550,,,,1,,,
liddel331,,,,0,,"Tractatus super propositiones Ptolemaei de sinubus & chordis",,"Peuerbach, Georg von#118790684",,,,,,,,Nürnberg,,Petreius,1541,,,Astronomie,,Book,lat,VD16,"P 2071","Aberdeen, Sir Duncan Rice Library","pi f5108 Fou",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401047,,,,1,,,
liddel332,,,,0,,"Theoricae novae planetarum Georgii Purbachii Germani, ab Erasmo Reinholdo Salueldensi pluribus figuris auctae, & illustratae scholijs, quibus studiosi praeparentur, ac inuitentur ad lectionem ipsius Ptolemaei",,"Peuerbach, Georg von#118790684",,,,,,,,Wittenberg,,Crato,1580,,,Astronomie,,Book,lat,VD16,"P 2067","Aberdeen, Sir Duncan Rice Library","pi 5215 Geo t 3",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401151,,,,1,,,
liddel333,,,,0,,"Severini Pinaei, Carnutensis, Parisiis in chirurgia magistri primi, opusculum physiologum, anatomicum, physikos vere admirandum, librique duobus distinctum",,"Pineau, Severin#124555446",,,,,,,,"Frankfurt am Main",,Paltheniana,1599,,,Physiologie,,Book,lat,VD16,"P 2813","Aberdeen, Sir Duncan Rice Library","pi 61089 d",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},858308,,,,1,,,
liddel334,,,,0,,"Nic. Pisonis de cognoscendis et curandis praecipue internis humani corporis morbis libri tres",,"Le Pois, Nicolas#119742446",,,,,,,,"Frankfurt am Main",,Wechel,1585,,,Diagnostik,,Book,lat,VD16,"L 1281","Aberdeen, Sir Duncan Rice Library","pi 616 Pis",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401399,,,,1,,,
liddel335,,,,0,,"Almanach nouum Petri Pitati Veronensis mathematici, ad annos undecim, incipiens ab anno Christi. M DL II. usq[ue] ad annum M D LXII. Isagogica in coelestem astronomicam disciplinam",,"Pitatus, Petrus#100396003",,,,,,,,Tübingen,,Morhart,1553,,,Astronomie,,Book,lat,VD16,"P 3073","Aberdeen, Sir Duncan Rice Library","pi 5285 Pit",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398297,,,,1,,,
liddel336,,,,1,,"Andreae Planeri Athesini quaestionum dialecticarum pars prima, continens doctrinam Praedicabilium, Praedicamentorum, & libri Peri ermeneias Organi Aristotelis : nunc recenter sententiarum numero aucta",,"Planer, Andreas#116204915",,,,,,,,Tübingen,,Gruppenbach,1584,,,Philosophie,,Book,lat,VD16,"P 3188","Aberdeen, Sir Duncan Rice Library","pi 88854 O P 1",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},860835,,,,1,,,
liddel337,,,,2,,"Organi Aristotelis Analytica priora. Quaestionibus exposita per Anream Planerum ... Pars altera",,"Planer, Andreas#116204915",,,,,,,,Tübingen,,Gruppenbach,1582,,,Philosophie,,Book,lat,VD16,"P 3187","Aberdeen, Sir Duncan Rice Library","pi 88854 O P 1",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},860839,,,,1,,,
liddel338,,,,0,,"Scientia demonstrandi, ab Aristotele ... duobus Posteriorum Analyticorum libris in Organo ... conscripta ... nunc ... tertia hac quaestionum dialecticarum parte exposita ab Andrea Planero",,"Planer, Andreas#116204915",,,,,,,,Tübingen,,Gruppenbach,1586,,,Philosophie,,Book,lat,VD16,"P 3189","Aberdeen, Sir Duncan Rice Library","pi 88854 O P 2",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},860846,,,,1,,,
liddel339,,,,1,,"De divina & miranda formatione humani foetus",,"Planer, Andreas#116204915",,,,,,,,Straßburg,,Wyriot,1576,,,Physiologie,,Book,lat,VD16,"P 3194","Aberdeen, Sir Duncan Rice Library","pi 61089 t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397980,,,,1,,,
liddel340,,,,2,,"Disputatio de gerokomike et analeptike medicinae",,"Planer, Andreas#116204915",,,,,,,,Tübingen,,Gruppenbach,1585,,,Medizin,,Book,lat,VD16,"P 3170","Aberdeen, Sir Duncan Rice Library","pi 61089 t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},858331,,,,1,,,
liddel341,,,,3,,"Disputatio posteriorem, doctrinae de differentiis symptomatum, partem continens",,"Planer, Andreas#116204915",,,,,,,,Tübingen,,Gruppenbach,1589,,,Pathologie,,Book,lat,VD16,"ZV 16292","Aberdeen, Sir Duncan Rice Library","pi 61089 t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397990,,,,1,,,
liddel342,,,,4,,"Disputatio de methodo medendi, seu therapeutica medicinae parte",,"Planer, Andreas#116204915",,,,,,,,Tübingen,,Gruppenbach,1592,,,Therapeutik,,Book,lat,VD16,"P 3171","Aberdeen, Sir Duncan Rice Library","pi 61089 t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397995,,,,1,,,
liddel343,,,,0,,"Felicis Plateri de febribus liber",,"Platter, Felix#118594915",,,,,,,,"Frankfurt am Main",,Wechel,1597,,,Pathologie,,Book,lat,VD16,"P 3353","Aberdeen, Sir Duncan Rice Library","pi 61692 Pla",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398488,,,,1,,,
liddel344,,,,0,,"Omnia ... opera tralatione Marsilii Ficini, emendatione et ad Graecum codicum collatione Simonis Grynaei, summa diligentia repurgata",,Plato#118594893,,,,,,,,Basel,,Froben,1546,,,Philosophie,,Book,lat,VD16,"ZV 12560","Aberdeen, Sir Duncan Rice Library","pi f88842 F",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},860733,,,,1,,,
liddel345,,,,0,,"Plat?nos Nom?n proomion. Ek D. Kai E. Nom?n",,Plato#118594893,,,,,,,,Helmstedt,,Lucius,1594,,,Philosophie,,Book,grc,VD16,"P 3294","Aberdeen, Sir Duncan Rice Library","pi 089 r",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},851248,,,,1,,,
liddel346,,,,0,,"Historia mundi naturalis C. Plinii Secundi, : hoc est: amplissimum, lucidissimum, perspicacissimumque, nec non plane mirandum totius vniversi, rerumque naturalium speculum",,"Plinius Caecilius Secundus, Gaius#118595091",,,,,,,,"Frankfurt am Main",,Feyerabend,1582,,,Physik,,Book,lat,VD16,"P 3550","Aberdeen, Sir Duncan Rice Library","pi f87851 G 2",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},859833,,,,1,,,
liddel347,,,,0,,"Plutarchi de curiositate libellus. / Ioan. Caselio interprete. Adiectis quibusdam eiusdem notis, quae ad aliquot locorum illustrationem facere videbantur",,Plutarchus#118595237,,,,,,,,Helmstedt,,Lucius,1595,,,Philosophie,,Book,lat,VD16,"P 3604","Aberdeen, Sir Duncan Rice Library","pi 089 r",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},851253,,,,1,,,
liddel348,,,,0,,"De nimis licentiosa ac liberaliore intempestivaque sanguinis missione, qua hodie plerique abutuntur : brevis tractatio",,"Pons, Jacques#100250696",,,,,,,,Lyon,,Frellon,1596,,,Therapeutik,,Book,lat,GBV,151660964,"Aberdeen, Sir Duncan Rice Library","pi 61615 Pon",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398455,,,,1,,,
liddel349,,,,0,,"De rebus coelestibus libri XIIII",,"Pontano, Giovanni Gioviano#118833324",,,,,,,,Basel,,Petri,1556,,,Astronomie,,Book,lat,VD16,"P 4197","Aberdeen, Sir Duncan Rice Library","pi 521 Pon",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401143,,,,1,,,
liddel350,,,,0,,"Theses de epilepsia sive morbo comitiali",,"Preyss, Valentin",,,,,,,,Königsberg,,Osterberg,1588,,,Pathologie,,Book,lat,GBV,0,"Aberdeen, Sir Duncan Rice Library","pi 61089 t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397997,,,,1,,,
liddel351,,,,0,,"Claudii Ptolemaei Pheludiensis Alexandrini Almagestum seu magnae constructionis mathematicae opus plane diuinum",,"Ptolemaeus, Claudius#118641786",,,,,,,,Venedig,,Junta,1528,,,Astronomie,,Book,lat,GBV,143461818,"Aberdeen, Sir Duncan Rice Library","pi f5131 Euc 1",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401083,,,,1,,,
liddel352,,,,0,,"Claudij Ptolemaei, De praedictionibus astronomicis, cui titulum fecerunt Quadripartitu[m], gr?cè & latinè, libri IIII",,"Ptolemaeus, Claudius#118641786",,,,,,,,Basel,,Oporinus,1553,,,Astronomie,,Book,grc;lat,VD16,"P 5249","Aberdeen, Sir Duncan Rice Library","pi 5201 Pto",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},857488,,,,1,,,
liddel353,,,,1,,"P. Rami arithmeticae libri dvo : geometriae septem et viginti",,"Ramus, Petrus#118598228",,,,,,,,Basel,,Episcopius,1580,,,Mathematik,,Book,lat,VD16,"L 452","Aberdeen, Sir Duncan Rice Library","pi 5102 LaR S 1",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401034,,,,1,,,
liddel354,,,,2,,"P. Rami scholarum mathematicarum libri unus et triginta",,"Ramus, Petrus#118598228",,,,,,,,Basel,,Episcopius,1569,,,Mathematik,,Book,lat,VD16,"L 534","Aberdeen, Sir Duncan Rice Library","pi 5102 LaR S 1",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401033,,,,1,,,
liddel355,,,,0,,"P. Rami professoris Dialecticae libri duo. Exemplis omnium artium & scientiarum illustrai, non solúm divinis, sedetiam mysticis, mathematicis, physicis, medicis, juridicis, poëticis & oratoriis, / per Rolandum Makilmenaeum Scotum",,"Ramus, Petrus#118598228",,,,,,,,"Frankfurt am Main",,Wechel,1580,,,Philosophie,,Book,lat,VD16,"L 475","Aberdeen, Sir Duncan Rice Library","pi 8085 Tal 2",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},400814,,,,1,,,
liddel356,,,,0,,"Henrici Rantzouii, de conseruanda valetudine liber",,"Rantzau, Heinrich#11898716X",,,,,,,,Antwerpen,,Plantin,1580,,,Diätetik,,Book,lat,VD16,"R 225","Aberdeen, Sir Duncan Rice Library","pi 613 Ran 1",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398038,,,,1,,,
liddel357,,,,0,,"In laudem operis calendarij",,"Regiomontanus, Johannes#118641913",,,,,,,,Venedig,,Liechtenstein,1514,,,Astronomie,,Book,lat,GBV,151112746,"Aberdeen, Sir Duncan Rice Library","pi 528 Mue",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398292,,,,1,,,
liddel358,,,,0,,"Ioannis de Monteregio tabulae directionum profectionumque, non tam astrologiae indiciariae, quam tabulis instrumentisque innumeris fabricandis utiles ac necessariae",,"Regiomontanus, Johannes#118641913",,,,,,,,Wittenberg,,Welack,1584,,,Astronomie,,Book,lat,VD16,"M 6561","Aberdeen, Sir Duncan Rice Library","pi 51321 Fin",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401090,,,,1,,,
liddel359,,,,0,,"De triangulis omnimodes",,"Regiomontanus, Johannes#118641913",,,,,,,,Nürnberg,,Petreius,1533,,,Astronomie,,Book,lat,VD16,"M 6570","Aberdeen, Sir Duncan Rice Library","pi f521 Cop 2²",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},857897,,,,1,,,
liddel360,,,,0,,"Prutenicae tabulae coelestium motuum",,"Reinhold, Erasmus#11899901X",,,,,,,,Tübingen,,Morhart,1551,,,Astronomie,,Book,lat,VD16,"R 964","Aberdeen, Sir Duncan Rice Library","pi 524 Rei p 1",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401184,,,,1,,,
liddel361,,,,1,,"Hieronymi Reusneri diexodicarum exercitationum liber de scorbuto",,"Reusner, Hieronymus#116453133",,,,,,,,"Frankfurt am Main",,Paltheniana,1600,,,Pathologie,,Book,lat,VD16,"R 1360","Aberdeen, Sir Duncan Rice Library","pi 61089 h",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398272,,,,1,,,
liddel362,,,,2,,"Hieronymi Reusneri, Nordlingensium Poliatri, diexodicarum exercitationum liber de scorbuto",,"Reusner, Hieronymus#116453133",,,,,,,,"Frankfurt am Main",,Paltheniana,1600,,,Pathologie,,Book,lat,VD16,"R 1360","Aberdeen, Sir Duncan Rice Library","pi 61089 h",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398457,,,,1,,,
liddel363,,,,0,,"Geodaesia Ranzouiana : Landt rechnen vnd Feldmessen, sampt messen allerhand grosse",,"Ursus, Nicolaus Reimarus#118837087",,,,,,,,Leipzig,,Defner,1583,,,Mathematik,,Book,ger,VD16,"R 1614","Aberdeen, Sir Duncan Rice Library","pi 5089 a",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401025,,,,1,,,
liddel364,,,,0,,"Nicolai Raymari Ursi dithmarsi. Fundamentum astronomicum",,"Ursus, Nicolaus Reimarus#118837087",,,,,,,,Straßburg,,Jobin,1588,,,Astronomie,,Book,lat,VD16,"R 1613","Aberdeen, Sir Duncan Rice Library","pi 52089 a",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1196625,,,,1,,,
liddel365,,,,0,,"De rebus Gallicis praecipuis epitome ab anno reparatae salutis nostrae 1555 usque ad praesentem 1594",,"Riseberg, Laurentius#100392326",,,,,,,,Helmstedt,,Lucius,1594,,,Geschichte,,Book,lat,VD16,"R 2512","Aberdeen, Sir Duncan Rice Library","pi 8085 Cas",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},859011,,,,1,,,
liddel366,,,,0,,"Amati Lusitani curationum medicinalium, centuriae duae, quinta et sexta",,"Castelo Branco, João Rodrigues de#119046776",,,,,,,,Lyon,,Rouille,1564,,,Therapeutik,,Book,lat,GBV,186752725,"Aberdeen, Sir Duncan Rice Library","pi 615 Rod 5",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401229,,,,1,,,
liddel367,,,,0,,"Ideae mathematicae pars prima, sive methodus polygonorum",,"Roomen, Adriaan van#100255426",,,,,,,,Antwerpen,,Keerberg,1593,,,Mathematik,,Book,lat,GBV,134749235,"Aberdeen, Sir Duncan Rice Library","pi 5089 a",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401021,,,,1,,,
liddel368,,,,0,,"Gulielmi Rondeletii methodus curandorum omnium morborum corporis humani in tres libros distincta",,"Rondelet, Guillaume#117593966",,,,,,,,Lyon,,Rouille,1576,,,Therapeutik,,Book,lat,GBV,0,"Aberdeen, Sir Duncan Rice Library","pi 615 Ron 2",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401233,,,,1,,,
liddel369,,,,0,,"Balduini Ronssei Venatio medica, continens remedia ad omnes, a capite ad calcem usque, morbos",,"Ronsseus, Balduinus#12411976X",,,,,,,,Leiden,,Plantin,1589,,,Therapeutik,,Book,lat,GBV,150373910,"Aberdeen, Sir Duncan Rice Library","pi 615089 c",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401255,,,,1,,,
liddel370,,,,0,,"De destillatione liber : in quo stillatitiorum liquorum, qui ad medicinam faciunt, methodus ac vires explicantur: et chemicae artis veritas, ratione, & experimento comprobatur",,"Rossi, Girolamo#119809516",,,,,,,,Basel,,Henricpetri,1585,,,Alchemie,,Book,lat,VD16,"R 3162","Aberdeen, Sir Duncan Rice Library","pi 61089 m",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397953,,,,1,,,
liddel371,,,,0,,"Chiromentiae theorica, practica, concordantia genethliaca, vetustis novitate addita",,"Rothmann, Johannes#119810069",,,,,,,,Erfurt,,Pistorius,1595,,,Magie,,Book,lat,VD16,"R 3309","Aberdeen, Sir Duncan Rice Library","pi 5089 a",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401024,,,,1,,,
liddel372,,,,0,,"Eustachii Rudii de humani corporis affectibus dignoscendis, praedicendis, curandis & conseruandis",,"Rudio, Eustachio#131775545",,,,,,,,Venedig,,Meiteum,1592-1595,,,Medizin,,Book,lat,GBV,151612110,"Aberdeen, Sir Duncan Rice Library","pi f616 Rud",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398429,,,,1,,,
liddel373,,,,0,,"De partibus corporis humani exercitationes quaedam : quibus generatio, substantia, usus, sanitas, morbus & curatio illarum exponitiur. / Autore Christophoro Rumbaum Iaurano Silesio",,"Rumbaum, Christoph#119812029",,,,,,,,Basel,,Henricpetri,1586,,,Medizin,,Book,lat,VD16,"R 3721","Aberdeen, Sir Duncan Rice Library","pi 61089 l",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397952,,,,1,,,
liddel374,,,,0,,"Artzneybuch : vast wunderkostlich, fur allerley von ime selbst, zufelligen ... des gantzen Leybs gebrechligkeyt ... zu gebrauchen",,"Sachse, Melchior#119813017",,,,,,,,Nürnberg,,Daubman,1549,,,Pharmazie,,Book,ger,VD16,"A 3873","Aberdeen, Sir Duncan Rice Library","pi 615 Sac",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401234,,,,1,,,
liddel375,,,,0,,"Mesolabii expositio / Bern. Salignaco authore",,"Salignac, Bernard#119813815",,,,,,,,Genf,,Calvin,1574,,,Astronomie,,Book,lat,GBV,594280923,"Aberdeen, Sir Duncan Rice Library","pi 52089 a",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1196634,,,,1,,,
liddel376,,,,0,,"De febre pestilenti tractatus et cvrationes qvorvndam particularium morborum, quorum tractatio ab ordinariis practicis non habetur",,"Salius Diversus, Petrus#124509924",,,,,,,,"Frankfurt am Main",,Wechel,1586,,,Pathologie,,Book,lat,VD16,"S 1358","Aberdeen, Sir Duncan Rice Library","pi 6109 Wit 1²",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398001,,,,1,,,
liddel377,,,,0,,"Historiae C. Crispi Sallustii de L. Sergii Catilinae coniuratione, ac bello Iugurthino. Ex castigatione Ioan. Rivii ... & aliorum ... novissime recognitae",,"Sallustius Crispus, Gaius#118605097",,,,,,,,Köln,,Gymnich,1578-1584,,,Geschichte,,Book,lat,VD16,"S 1389","Aberdeen, Sir Duncan Rice Library","pi 87821 Riv",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},859779,,,,1,,,
liddel378,,,,0,,"Opus aureum ac preclarum : de recenti memoria in lucem traditum: signa causas et curas febrium complectens",,"Marsilius de Sancta Sophia#100953093",,,,,,,,Lyon,,s.n.,1517,,,Pathologie,,Book,lat,GBV,455381895,"Aberdeen, Sir Duncan Rice Library","pi 61692 San",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},858835,,,,1,,,
liddel379,,,,0,,"Practica maior Io. Michaelis Savonarolae",,"Johannes Michael Savonarola#118955896",,,,,,,,Venedig,,Juntas,1559,,,Therapeutik,,Book,lat,GBV,150382766,"Aberdeen, Sir Duncan Rice Library","pi f6102 Sav",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398142,,,,1,,,
liddel380,,,,0,,"Julii Caesaris Scaligeri liber XV de subtilitate",,"Scaliger, Julius Caesar#118794809",,,,,,,,"Frankfurt am Main",,Wechel,1582,,,Rhetorik,,Book,lat,VD16,"S 2081","Aberdeen, Sir Duncan Rice Library","pi 502 Sca",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401017,,,,1,,,
liddel381,,,,0,,"Disputationum physicarum et medicarum libri VIII",,"Schegk, Jacob der Ältere#118606875",,,,,,,,"Frankfurt am Main",,Wechel,1590,,,Physik,,Book,lat,GBV,145552225,"Aberdeen, Sir Duncan Rice Library","pi 6102 Bri 2",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398081,,,,1,,,
liddel382,,,,0,,"Familia Othomannica : et quas singuli ex ea tyranni clades Christianis nefarie intulerint",,"Scheurl, Lorenz Gotthard#128428600",,,,,,,,Prag,,Adam,1596,,,Geschichte,,Book,lat,GBV,14117126X,"Aberdeen, Sir Duncan Rice Library","pi 8085 Cas",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},859008,,,,1,,,
liddel383,,,,0,,"Tabulae resolutae astronomicae Iohannis Schoneri Mathematici Clasissimi, ex quibus omnium siderum motus facillimè calculari possunt secundum praecepta in planetarum theoricis tradita",,"Schöner, Johannes#118795341",,,,,,,,Wittenberg,,Welack,1588,,,Astronomie,,Book,lat,VD16,"S 3507","Aberdeen, Sir Duncan Rice Library","pi 524 Sch",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401186,,,,1,,,
liddel384,,,,0,,"Consilium oder Rathschlag vor die beschwerliche jetzo regierende Plage der Roten Ruhr vnd andere schädliche Bauchflüsse. Daneben ein kurtzer Bericht wie ein jeder sich vor der Pestilentz bewahren vnd von derselbigen sich erledigen soll",,"Schönfeld, Victorin#128676353",,,,,,,,"Frankfurt am Main",,Egenollfs,1584,,,Epidemiologie,,Book,ger,VD16,"S 3702","Aberdeen, Sir Duncan Rice Library","pi 61089 q",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397969,,,,1,,,
liddel385,,,,0,,"Librorum septem de beneficiis primus",,"Seneca, Lucius Annaeus Philosophus#118613200",,,,,,,,Helmstedt,,Lucius,1592,,,Philosophie,,Book,lat,VD16,"S 5787","Aberdeen, Sir Duncan Rice Library","pi 089 r",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},851254,,,,1,,,
liddel386,,,,0,,"Idea medicinae philosophicae, fundamenta continens totius doctrinæ Paracelsicae, Hippocraticae, & Galenicae. / Authore Petro Seuerino Dano philosopho & medico",,"Severinus, Petrus#128402091",,,,,,,,Basel,,Perna,1571,,,Medizin,,Book,lat,VD16,"S 6884","Aberdeen, Sir Duncan Rice Library","pi 5401 Bon",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},44846,,,,1,,,
