"Name","Address","Description","Longitude","Latitude","TimeStamp","TimeSpan:begin","TimeSpan:end","GettyID",""
"Gotha","Gotha","Gotha (Geburtsort von Johann Stigel)","+010.701666","+050.948055","1515","","",""
"G&ouml;ttingen","G&ouml;ttingen","G&ouml;ttingen (Geburtsort von Johannes Caselius)","+009.934060","+051.539329","1533","","",""
"Athen","Athen","Athen (Geburtsort von Aristophanes)","+023.716219","+037.979449","-445","","",""
"Straßburg","Straßburg","Straßburg (Geburtsort von Jakob Micyllus)","+007.745277","+048.583888","1503","","",""
"Bamberg","Bamberg","Bamberg (Geburtsort von Joachim Camerarius)","+010.900555","+049.898611","1500","","",""
"Stagira","Stagira","Stagira (Geburtsort von Aristoteles)","23.75159","40.53042","-384","","",""
"Stagira","Stagira","Stagira (Geburtsort von Aristoteles)","23.75159","40.53042","-384","","",""
"Stagira","Stagira","Stagira (Geburtsort von Aristoteles)","23.75159","40.53042","-384","","",""
"Stagira","Stagira","Stagira (Geburtsort von Aristoteles)","23.75159","40.53042","-384","","",""
"Stagira","Stagira","Stagira (Geburtsort von Aristoteles)","23.75159","40.53042","-384","","",""
"Stagira","Stagira","Stagira (Geburtsort von Aristoteles)","23.75159","40.53042","-384","","",""
"Stagira","Stagira","Stagira (Geburtsort von Aristoteles)","23.75159","40.53042","-384","","",""
"Stagira","Stagira","Stagira (Geburtsort von Aristoteles)","23.75159","40.53042","-384","","",""
"Stagira","Stagira","Stagira (Geburtsort von Aristoteles)","23.75159","40.53042","-384","","",""
"Stagira","Stagira","Stagira (Geburtsort von Aristoteles)","23.75159","40.53042","-384","","",""
"Lucca","Lucca","Lucca (Geburtsort von Simone Simoni)","+010.505850","+043.843569","1532","","",""
"Schwerin","Schwerin","Schwerin (Geburtsort von Jakob Thoming)","+011.413159","+053.629370","1524","","",""
"B&uuml;ren (Lotte, Steinfurt, Westfalen)","B&uuml;ren (Lotte, Steinfurt, Westfalen)","B&uuml;ren (Lotte, Steinfurt, Westfalen) (Geburtsort von Arnold Burenius)","7.97659","52.30596","1485","","",""
"Arpino","Arpino","Arpino (Geburtsort von Marcus Tullius Cicero)","+013.608810","+041.647419","-106","","",""
"Cremona","Cremona","Cremona (Geburtsort von Gabriello Faerno)","+010.027969","+045.136169","1510","","",""
"Venedig","Venedig","Venedig (Geburtsort von Aldo Manuzio)","+012.326670","+045.438609","1547","","",""
"Walkersbrunn","Walkersbrunn","Walkersbrunn (Geburtsort von Martin Crusius)","+011.209139","+049.653900","1526","","",""
"Brindisi","Brindisi","Brindisi (Sterbeort von Publius Vergilius Maro)","+017.936820","+040.627729","-19","","",""
"Paris","Paris","Paris (Geburtsort von Henri Estienne)","+002.348800","+048.853409","1531","","",""
"Niedersachswerfen","Niedersachswerfen","Niedersachswerfen (Geburtsort von Lorenz Rhodoman)","+010.766669","+051.566670","1546","","",""
"İzmit","İzmit","İzmit (Geburtsort von Flavius Arrianus)","+029.916940","+040.766939","95","","",""
"Pforzheim","Pforzheim","Pforzheim (Geburtsort von Nikolaus Gerbel)","+008.698919","+048.884360","1485","","",""
"Bamberg","Bamberg","Bamberg (Geburtsort von Joachim Camerarius)","+010.900555","+049.898611","1500","","",""
"N&uuml;rnberg","N&uuml;rnberg","N&uuml;rnberg (Geburtsort von Ludwig Camerarius)","+011.775000","+049.454166","1573","","",""
"Arpino","Arpino","Arpino (Geburtsort von Marcus Tullius Cicero)","+013.608810","+041.647419","-106","","",""
"Venedig","Venedig","Venedig (Geburtsort von Paolo Manuzio)","+012.326670","+045.438609","1512","","",""
"Annaberg (Erzgebirge)","Annaberg (Erzgebirge)","Annaberg (Erzgebirge) (Geburtsort von Gregor Bersmann)","+013.005000","+050.578611","1538","","",""
"Rom","Rom","Rom (Wirkungsort von Titus Maccius Plautus)","+012.483900","+041.894739","","","",""
"Montreuil (Pas-de-Calais)","Montreuil (Pas-de-Calais)","Montreuil (Pas-de-Calais) (Geburtsort von Denys Lambin)","1.76348","50.46374","1520","","",""
"Arpino","Arpino","Arpino (Geburtsort von Marcus Tullius Cicero)","+013.608810","+041.647419","-106","","",""
"Bamberg","Bamberg","Bamberg (Geburtsort von Joachim Camerarius)","+010.900555","+049.898611","1500","","",""
"Bretten","Bretten","Bretten (Geburtsort von Philipp Melanchthon)","+008.707449","+049.036850","1497","","",""
"Chemnitz","Chemnitz","Chemnitz (Geburtsort von Georg Fabricius)","+012.916669","+050.833329","1516","","",""
"Chemnitz","Chemnitz","Chemnitz (Geburtsort von Jakob Fabricius)","+012.916669","+050.833329","1530","","",""
"Dieuze","Dieuze","Dieuze (Geburtsort von Wolfgang Musculus)","6.7178","48.81263","1497","","",""
"Venedig","Venedig","Venedig (Geburtsort von Paolo Manuzio)","+012.326670","+045.438609","1512","","",""
"Magdeburg","Magdeburg","Magdeburg (Wirkungsort von Gabriel Rollenhagen)","+011.629166","+052.127500","","","",""
"G&ouml;ttingen","G&ouml;ttingen","G&ouml;ttingen (Geburtsort von Johannes Caselius)","+009.934060","+051.539329","1533","","",""
"Marburg","Marburg","Marburg (Wirkungsort von Johann von Wowern)","+008.770555","+050.808888","","","",""
"Oettingen i. Bay.","Oettingen i. Bay.","Oettingen i. Bay. (Geburtsort von Hieronymus Wolf)","+010.604444","+048.952500","1516","","",""
"Paris","Paris","Paris (Sterbeort von Petrus Ramus)","+002.348800","+048.853409","1572","","",""
"Ingelfingen","Ingelfingen","Ingelfingen (Geburtsort von David Chytr&auml;us)","+009.653029","+049.300280","1531","","",""
"Sorau","Sorau","Sorau (Geburtsort von Michael Neander)","+015.137222","+051.641944","1525","","",""
"Morentin/Navarra","Morentin/Navarra","Morentin/Navarra (Geburtsort von Petrus Martinius)","","","","","",""
"Bamberg","Bamberg","Bamberg (Geburtsort von Joachim Camerarius)","+010.900555","+049.898611","1500","","",""
"Br&uuml;gge","Br&uuml;gge","Br&uuml;gge (Geburtsort von Franciscus Modius)","+003.224240","+051.208919","1556","","",""
"Annaberg (Erzgebirge)","Annaberg (Erzgebirge)","Annaberg (Erzgebirge) (Geburtsort von Gregor Bersmann)","+013.005000","+050.578611","1538","","",""
"Wermelskirchen-Dabringhausen","Wermelskirchen-Dabringhausen","Wermelskirchen-Dabringhausen (Geburtsort von Matthias Marcus Dabercusius)","+007.190000","+051.090519","1508","","",""
"Ingelfingen","Ingelfingen","Ingelfingen (Geburtsort von David Chytr&auml;us)","+009.653029","+049.300280","1531","","",""
"Samosata, Syrien","Samosata, Syrien","Samosata, Syrien (Geburtsort von Lucianus, Samosatensis)","","","","","",""
"Paris","Paris","Paris (Wirkungsort von Charles Estienne)","+002.348800","+048.853409","","","",""
"Augsburg","Augsburg","Augsburg (Geburtsort von David Hoeschel)","+010.898333","+048.371388","1556","","",""
"Jena","Jena","Jena (Sterbeort von Johann Christoph Hartung)","+011.589900","+050.928780","1695","","",""
"Basel","Basel","Basel (Sterbeort von Johannes Herwagen)","+007.583330","+047.549999","1558","","",""
"Breisach am Rhein","Breisach am Rhein","Breisach am Rhein (Geburtsort von Johann Gast)","+007.582939","+048.032789","","","",""
"Weinsberg","Weinsberg","Weinsberg (Geburtsort von Johannes &Ouml;kolampadius)","+009.287620","+049.151279","1482","","",""
"Sponheim","Sponheim","Sponheim (Wirkungsort von Johannes Trithemius)","","","","","",""
"Toulouse","Toulouse","Toulouse (Geburtsort von Jean de Coras)","","","","","",""
"Hannover","Hannover","Hannover (Geburtsort von Eberhard von Weyhe)","+009.733055","+052.370277","1553","","",""
"Augsburg","Augsburg","Augsburg (Geburtsort von David Hoeschel)","+010.898333","+048.371388","1556","","",""
"Riva del Garda","Riva del Garda","Riva del Garda (Geburtsort von Julius Caesar Scaliger)","10.84117","45.88577","1484","","",""
